State,Crop,Year,Rainfall,Temperature,Humidity,Soil_Type,Nitrogen,Phosphorus,Potassium,Area,Yield
Nagaland,Rice,2023,1925,25,63,Clay,61,29,36,2953,5.22
Nagaland,Rice,2024,755,28,38,Alluvial,87,32,31,2647,3.67
Nagaland,Wheat,2015,1667,29,53,Sandy,74,26,32,2125,4.68
Nagaland,Wheat,2016,1049,31,40,Clay,100,55,50,1619,4.53
Nagaland,Wheat,2017,1579,15,34,Red,62,32,28,3031,4.93
Nagaland,Wheat,2018,1654,25,68,Laterite,82,55,53,4514,4.85
Nagaland,Wheat,2019,395,27,91,Loamy,84,31,44,978,3.04
Nagaland,Wheat,2020,1530,18,57,Loamy,49,54,59,2590,4.23
Nagaland,Wheat,2021,1426,25,49,Loamy,63,28,21,3643,4.24
Nagaland,Wheat,2022,1998,18,80,Sandy,95,43,39,1502,5.67
Nagaland,Wheat,2023,1884,34,87,Alluvial,42,20,24,636,4.76
Nagaland,Wheat,2024,1314,23,80,Red,55,58,59,4392,3.74
Nagaland,Maize,2015,1414,24,94,Alluvial,87,48,42,3712,4.78
Nagaland,Maize,2016,1218,16,95,Black,48,38,49,3450,4.21
Nagaland,Maize,2017,1215,28,66,Laterite,80,31,24,3664,3.99
Nagaland,Maize,2018,456,29,92,Clay,47,45,30,983,2.39
Nagaland,Maize,2019,1125,19,36,Clay,63,22,60,3229,4.15
Nagaland,Maize,2020,1381,23,54,Sandy,50,52,59,3785,3.77
Nagaland,Maize,2021,530,33,87,Loamy,73,42,28,3941,3.47
Nagaland,Maize,2022,658,15,95,Alluvial,55,46,33,2723,3.4
Nagaland,Maize,2023,1626,23,35,Red,52,25,59,3158,4.33
Nagaland,Maize,2024,939,20,38,Laterite,81,34,42,3858,3.85
Nagaland,Barley,2015,748,21,39,Laterite,79,56,37,2852,3.76
Nagaland,Barley,2016,999,30,46,Alluvial,42,20,51,4797,3.61
Nagaland,Barley,2017,1645,22,34,Sandy,89,44,36,2591,4.55
Nagaland,Barley,2018,1498,26,34,Sandy,83,24,25,3838,4.83
Nagaland,Barley,2019,747,21,39,Sandy,84,26,37,2021,3.57
Nagaland,Barley,2020,1795,30,95,Clay,98,26,52,2367,5.16
Nagaland,Barley,2021,1309,18,43,Laterite,60,30,48,3841,4.59
Nagaland,Barley,2022,911,25,62,Laterite,50,59,38,1277,3.39
Nagaland,Barley,2023,337,33,43,Black,71,45,36,4641,2.37
Nagaland,Barley,2024,809,25,93,Loamy,60,32,49,4448,3.52
Nagaland,Millets,2015,1492,25,69,Black,98,36,49,2070,4.6
Nagaland,Millets,2016,494,17,82,Black,83,56,46,969,3.0
Nagaland,Millets,2017,1305,29,83,Clay,51,24,53,4169,3.92
Nagaland,Millets,2018,1216,15,43,Clay,77,29,56,2681,4.27
Nagaland,Millets,2019,1853,31,69,Loamy,57,57,58,1781,5.0
Nagaland,Millets,2020,542,30,79,Black,51,56,59,700,3.08
Nagaland,Millets,2021,1621,32,30,Sandy,67,35,43,697,4.77
Nagaland,Millets,2022,1107,31,58,Alluvial,97,25,55,1783,3.84
Nagaland,Millets,2023,938,32,34,Laterite,97,54,34,3561,3.98
Nagaland,Millets,2024,695,23,30,Sandy,93,45,23,557,3.6
Nagaland,Cotton,2015,863,23,74,Laterite,53,22,52,4172,3.02
Nagaland,Cotton,2016,1459,27,30,Laterite,42,36,57,1669,3.99
Nagaland,Cotton,2017,1272,17,55,Clay,96,29,20,4300,4.48
Nagaland,Cotton,2018,1901,20,39,Black,65,24,52,4309,5.44
Nagaland,Cotton,2019,1505,29,38,Red,88,40,35,923,5.15
Nagaland,Cotton,2020,1110,29,47,Laterite,96,60,53,2081,4.47
Nagaland,Cotton,2021,1860,24,82,Sandy,89,21,35,3031,5.22
Nagaland,Cotton,2022,796,28,74,Red,64,26,33,4910,3.57
Nagaland,Cotton,2023,1665,35,72,Black,47,25,29,3064,4.63
Nagaland,Cotton,2024,1422,23,63,Loamy,81,52,48,4358,4.59
Nagaland,Sugarcane,2015,312,28,78,Clay,91,28,45,4899,3.06
Nagaland,Sugarcane,2016,597,25,79,Alluvial,94,52,56,1088,2.78
Nagaland,Sugarcane,2017,1544,31,30,Loamy,82,29,24,1803,4.65
Nagaland,Sugarcane,2018,1760,24,39,Black,45,48,47,3440,4.77
Nagaland,Sugarcane,2019,1741,33,46,Black,75,58,53,1682,4.96
Nagaland,Sugarcane,2020,1088,26,35,Alluvial,74,35,32,1799,3.79
Nagaland,Sugarcane,2021,1568,25,37,Laterite,73,37,54,1992,4.9
Nagaland,Sugarcane,2022,1339,29,77,Black,80,20,53,2996,4.69
Nagaland,Sugarcane,2023,1388,31,68,Black,49,44,58,3138,3.8
Nagaland,Sugarcane,2024,827,22,52,Loamy,41,27,20,2871,3.13
Nagaland,Pulses,2015,446,28,50,Red,87,44,49,1137,3.1
Nagaland,Pulses,2016,1302,30,35,Clay,78,50,50,1520,4.69
Nagaland,Pulses,2017,1073,18,35,Loamy,72,50,45,4393,3.47
Nagaland,Pulses,2018,1036,34,87,Black,46,20,29,1001,4.1
Nagaland,Pulses,2019,1080,32,83,Laterite,58,43,34,2075,4.04
Nagaland,Pulses,2020,1131,24,82,Sandy,62,26,36,3020,4.07
Nagaland,Pulses,2021,305,31,55,Sandy,50,20,30,4280,2.5
Nagaland,Pulses,2022,1478,17,71,Red,73,26,43,4549,4.89
Nagaland,Pulses,2023,1611,18,56,Sandy,69,27,20,3985,4.96
Nagaland,Pulses,2024,1315,35,74,Loamy,76,36,42,3098,3.9
Nagaland,Groundnut,2015,1358,33,80,Sandy,79,60,27,1717,4.33
Nagaland,Groundnut,2016,927,35,66,Alluvial,97,56,60,1320,3.39
Nagaland,Groundnut,2017,859,32,76,Clay,90,35,57,4540,3.7
Nagaland,Groundnut,2018,534,22,87,Red,55,52,51,4395,2.38
Nagaland,Groundnut,2019,1312,28,55,Loamy,60,56,44,4045,3.91
Nagaland,Groundnut,2020,819,20,68,Black,40,37,56,2421,3.19
Nagaland,Groundnut,2021,1596,25,92,Laterite,44,28,27,1662,4.17
Nagaland,Groundnut,2022,1303,34,52,Laterite,83,30,41,4261,4.76
Nagaland,Groundnut,2023,1352,24,90,Black,70,55,37,4681,4.07
Nagaland,Groundnut,2024,918,24,81,Clay,95,46,47,2025,3.63
Nagaland,Soybean,2015,401,16,80,Loamy,73,27,55,885,3.02
Nagaland,Soybean,2016,1698,17,84,Sandy,91,54,40,3025,5.51
Nagaland,Soybean,2017,1834,33,58,Clay,74,30,34,1839,5.05
Nagaland,Soybean,2018,1468,16,48,Laterite,94,25,39,1376,4.56
Nagaland,Soybean,2019,1668,34,79,Clay,94,54,34,2869,4.95
Nagaland,Soybean,2020,343,34,59,Alluvial,44,45,39,2708,2.28
Nagaland,Soybean,2021,1852,29,76,Laterite,70,39,47,2373,5.21
Nagaland,Soybean,2022,744,17,38,Alluvial,81,41,23,1185,3.14
Nagaland,Soybean,2023,813,21,30,Laterite,47,56,40,3573,3.01
Nagaland,Soybean,2024,1462,18,51,Loamy,76,55,46,2829,4.09
Nagaland,Tea,2015,772,29,90,Red,85,27,48,3857,3.68
Nagaland,Tea,2016,369,27,79,Red,78,25,49,1123,2.9
Nagaland,Tea,2017,398,29,34,Laterite,79,55,55,4630,2.84
Nagaland,Tea,2018,1897,23,34,Black,81,22,45,1608,5.12
Nagaland,Tea,2019,508,35,64,Alluvial,80,33,59,4481,3.36
Nagaland,Tea,2020,460,19,73,Alluvial,62,48,28,4126,2.63
Nagaland,Tea,2021,1064,19,58,Sandy,94,28,26,2464,4.14
Nagaland,Tea,2022,1127,18,80,Clay,52,43,25,1929,3.55
Nagaland,Tea,2023,1155,34,63,Alluvial,67,56,57,2875,4.07
Nagaland,Tea,2024,797,21,64,Laterite,44,41,20,1147,3.03
Nagaland,Coffee,2015,1129,30,39,Loamy,70,27,49,3317,3.97
Nagaland,Coffee,2016,978,17,80,Sandy,85,29,24,2425,3.62
Nagaland,Coffee,2017,696,33,77,Loamy,68,43,34,2016,3.5
Nagaland,Coffee,2018,633,17,80,Clay,74,55,28,1693,3.43
Nagaland,Coffee,2019,1208,16,92,Sandy,43,21,44,3022,3.84
Nagaland,Coffee,2020,1465,32,41,Clay,89,52,41,4266,4.65
Nagaland,Coffee,2021,370,18,59,Clay,97,28,47,2388,2.73
Nagaland,Coffee,2022,373,31,44,Red,93,45,56,2814,2.64
Nagaland,Coffee,2023,1976,33,61,Red,70,32,34,509,5.32
Nagaland,Coffee,2024,1024,30,54,Red,59,50,26,2677,3.52
Odisha,Rice,2015,724,30,94,Clay,51,53,32,2847,2.73
Odisha,Rice,2016,1518,18,36,Clay,55,38,25,4933,4.11
Odisha,Rice,2017,533,34,45,Clay,100,27,26,2137,3.4
Odisha,Rice,2018,1266,22,95,Laterite,87,23,42,850,4.78
Odisha,Rice,2019,1568,19,47,Laterite,41,35,40,4934,4.41
Odisha,Rice,2020,406,15,86,Alluvial,68,55,43,2233,2.39
Odisha,Rice,2021,1225,35,61,Sandy,58,43,33,2968,3.7
Odisha,Rice,2022,1577,18,31,Alluvial,52,59,48,3155,4.68
Odisha,Rice,2023,568,34,93,Clay,53,38,60,3109,2.91
Odisha,Rice,2024,747,31,49,Black,40,27,26,3401,3.54
Odisha,Wheat,2015,691,17,51,Black,48,40,59,4950,3.0
Odisha,Wheat,2016,963,35,64,Loamy,61,49,50,687,3.71
Odisha,Wheat,2017,415,20,32,Loamy,94,57,43,3870,3.46
Odisha,Wheat,2018,926,26,39,Alluvial,95,25,33,2988,3.94
Odisha,Wheat,2019,496,25,80,Clay,50,53,50,651,2.77
Odisha,Wheat,2020,1215,34,80,Laterite,57,20,33,2660,3.84
Odisha,Wheat,2021,809,22,44,Loamy,70,28,42,1322,3.08
Odisha,Wheat,2022,836,26,34,Sandy,74,60,59,835,3.91
Odisha,Wheat,2023,522,26,82,Sandy,79,43,44,1793,3.15
Odisha,Wheat,2024,1046,32,85,Clay,60,21,25,3918,3.25
Odisha,Maize,2015,462,29,36,Loamy,88,34,36,4556,3.44
Odisha,Maize,2016,1684,21,39,Sandy,98,32,23,780,5.6
Odisha,Maize,2017,698,25,95,Sandy,40,44,58,4169,3.07
Odisha,Maize,2018,399,28,90,Alluvial,85,57,27,4855,2.83
Odisha,Maize,2019,1843,32,59,Black,49,49,39,1919,4.62
Odisha,Maize,2020,1537,24,82,Red,75,45,49,1084,4.48
Odisha,Maize,2021,733,34,55,Black,61,53,26,2985,3.28
Odisha,Maize,2022,852,32,34,Sandy,63,48,60,3199,3.03
Odisha,Maize,2023,857,25,78,Black,62,40,41,2994,3.78
Odisha,Maize,2024,1774,28,50,Clay,48,37,58,4713,5.23
Odisha,Barley,2015,1192,24,48,Alluvial,56,29,57,3288,4.44
Odisha,Barley,2016,378,22,41,Clay,42,38,24,4781,2.58
Odisha,Barley,2017,1095,30,84,Alluvial,68,52,38,3387,4.0
Odisha,Barley,2018,306,29,83,Black,55,50,23,1447,2.76
Odisha,Barley,2019,771,16,50,Black,81,24,50,991,3.51
Odisha,Barley,2020,649,22,61,Sandy,58,39,58,1594,2.58
Odisha,Barley,2021,1363,22,67,Black,65,37,50,2605,4.11
Odisha,Barley,2022,636,25,79,Loamy,67,23,46,1042,2.95
Odisha,Barley,2023,1076,29,87,Alluvial,77,47,37,2324,3.88
Odisha,Barley,2024,1111,32,35,Clay,58,22,38,2577,4.19
Odisha,Millets,2015,1382,35,37,Laterite,64,56,48,2528,4.56
Odisha,Millets,2016,751,23,44,Laterite,73,40,31,4103,3.64
Odisha,Millets,2017,1391,17,40,Loamy,87,20,53,1390,4.35
Odisha,Millets,2018,539,20,73,Sandy,87,28,51,3859,3.42
Odisha,Millets,2019,390,30,55,Alluvial,60,34,41,1002,2.95
Odisha,Millets,2020,1077,29,32,Clay,89,23,54,2729,4.38
Odisha,Millets,2021,523,17,52,Black,83,56,41,3211,3.14
Odisha,Millets,2022,1911,33,73,Loamy,81,26,26,3066,5.83
Odisha,Millets,2023,1679,19,73,Red,76,51,49,3957,4.89
Odisha,Millets,2024,1115,15,67,Sandy,65,60,47,801,4.23
Odisha,Cotton,2015,1071,25,74,Clay,62,38,25,2240,3.93
Odisha,Cotton,2016,1681,34,51,Clay,43,22,21,4443,4.39
Odisha,Cotton,2017,1916,29,78,Black,43,47,37,3099,5.13
Odisha,Cotton,2018,881,23,80,Red,81,40,58,4790,3.81
Odisha,Cotton,2019,959,17,95,Clay,43,24,39,1614,3.83
Odisha,Cotton,2020,1079,25,41,Black,98,32,26,992,3.88
Odisha,Cotton,2021,1446,29,73,Red,60,57,26,4231,4.29
Odisha,Cotton,2022,333,26,95,Loamy,40,22,29,603,2.78
Odisha,Cotton,2023,1082,19,66,Alluvial,69,23,52,1170,3.84
Odisha,Cotton,2024,1310,35,84,Loamy,91,20,42,3748,3.95
Odisha,Sugarcane,2015,973,17,84,Sandy,63,39,49,2915,4.14
Odisha,Sugarcane,2016,1323,18,76,Clay,56,29,32,796,4.17
Odisha,Sugarcane,2017,1647,19,67,Black,97,23,58,3381,5.11
Odisha,Sugarcane,2018,1348,16,32,Black,45,20,41,1604,4.03
Odisha,Sugarcane,2019,1269,33,72,Loamy,88,31,26,4558,4.36
Odisha,Sugarcane,2020,923,15,64,Clay,88,28,24,4147,3.78
Odisha,Sugarcane,2021,1592,25,46,Sandy,61,38,51,4893,5.09
Odisha,Sugarcane,2022,1026,15,69,Laterite,55,59,55,545,3.66
Odisha,Sugarcane,2023,1027,24,36,Red,54,55,47,2559,3.46
Odisha,Sugarcane,2024,1009,25,52,Clay,96,57,20,2719,4.15
Odisha,Pulses,2015,469,26,31,Black,64,34,52,644,2.55
Odisha,Pulses,2016,500,19,79,Alluvial,56,27,20,1517,3.26
Odisha,Pulses,2017,332,22,72,Black,75,50,34,3472,2.22
Odisha,Pulses,2018,1207,28,55,Red,100,47,24,3034,4.1
Odisha,Pulses,2019,1662,23,74,Sandy,68,43,20,2167,4.34
Odisha,Pulses,2020,717,33,53,Alluvial,80,47,37,2042,3.42
Odisha,Pulses,2021,913,32,66,Red,51,49,59,3304,3.72
Odisha,Pulses,2022,747,16,32,Sandy,89,42,58,1378,3.46
Odisha,Pulses,2023,883,27,54,Clay,64,22,38,1431,3.2
Odisha,Pulses,2024,1418,35,80,Clay,59,36,29,965,4.55
Odisha,Groundnut,2015,1546,19,84,Red,61,34,30,4498,4.26
Odisha,Groundnut,2016,1563,35,84,Laterite,94,23,41,1934,5.07
Odisha,Groundnut,2017,1024,17,55,Clay,82,57,44,1755,3.91
Odisha,Groundnut,2018,1702,32,62,Alluvial,73,25,31,4637,4.48
Odisha,Groundnut,2019,1567,35,78,Black,95,21,32,1725,4.98
Odisha,Groundnut,2020,1622,35,89,Clay,87,23,21,4696,4.69
Odisha,Groundnut,2021,1364,24,75,Clay,76,22,28,1044,4.82
Odisha,Groundnut,2022,340,25,40,Red,84,21,32,3739,2.83
Odisha,Groundnut,2023,684,18,91,Sandy,62,23,40,4100,3.16
Odisha,Groundnut,2024,421,19,56,Sandy,69,35,42,1773,2.31
Odisha,Soybean,2015,1254,31,38,Loamy,95,30,36,2674,4.6
Odisha,Soybean,2016,1923,24,43,Laterite,97,27,20,4996,5.62
Odisha,Soybean,2017,403,33,67,Sandy,53,57,51,1982,3.11
Odisha,Soybean,2018,1419,35,70,Laterite,67,45,23,1187,4.04
Odisha,Soybean,2019,894,23,66,Loamy,51,46,55,1822,3.9
Odisha,Soybean,2020,390,31,89,Laterite,70,20,29,3794,2.51
Odisha,Soybean,2021,1655,28,91,Red,78,57,53,2300,4.83
Odisha,Soybean,2022,904,32,42,Loamy,63,55,58,3527,3.28
Odisha,Soybean,2023,1962,29,86,Alluvial,73,46,59,1982,4.93
Odisha,Soybean,2024,1400,22,95,Red,47,28,43,1919,4.68
Odisha,Tea,2015,1491,34,92,Sandy,100,38,47,3273,4.85
Odisha,Tea,2016,557,16,74,Sandy,88,21,54,4579,2.9
Odisha,Tea,2017,1523,30,55,Black,68,59,34,929,4.72
Odisha,Tea,2018,1483,20,52,Black,44,56,53,3392,4.81
Odisha,Tea,2019,942,20,58,Loamy,70,48,42,4996,4.04
Odisha,Tea,2020,1411,20,72,Laterite,97,53,24,2220,4.26
Odisha,Tea,2021,1966,24,38,Black,46,55,48,3829,5.41
Odisha,Tea,2022,996,18,79,Loamy,53,37,29,3980,3.83
Odisha,Tea,2023,1186,15,62,Clay,56,21,33,1196,4.31
Odisha,Tea,2024,508,34,66,Sandy,77,30,42,1150,3.36
Odisha,Coffee,2015,727,32,75,Laterite,69,54,31,2681,3.5
Odisha,Coffee,2016,956,21,49,Red,83,59,44,2473,3.71
Odisha,Coffee,2017,634,17,42,Laterite,81,38,50,4823,3.51
Odisha,Coffee,2018,1010,34,65,Clay,68,34,25,4367,4.06
Odisha,Coffee,2019,1851,25,33,Laterite,60,32,55,2293,5.31
Odisha,Coffee,2020,1876,23,91,Black,97,58,23,1414,5.31
Odisha,Coffee,2021,1769,27,53,Black,48,39,21,3455,5.29
Odisha,Coffee,2022,1781,34,83,Loamy,87,28,55,4934,5.51
Odisha,Coffee,2023,1029,20,32,Laterite,79,29,57,3176,3.4
Odisha,Coffee,2024,465,33,58,Laterite,66,56,32,1289,3.25
Punjab,Rice,2015,834,22,46,Sandy,60,37,59,2069,3.4
Punjab,Rice,2016,1344,27,76,Alluvial,79,32,52,4961,4.41
Punjab,Rice,2017,1484,30,34,Red,42,57,59,4073,4.27
Punjab,Rice,2018,405,28,85,Red,70,53,25,4288,2.78
Punjab,Rice,2019,318,25,54,Black,98,56,55,2361,2.41
Punjab,Rice,2020,1004,27,93,Loamy,52,56,27,1821,3.51
Punjab,Rice,2021,967,22,60,Laterite,70,26,29,2806,3.21
Punjab,Rice,2022,755,15,66,Alluvial,78,39,29,4995,3.56
Punjab,Rice,2023,1651,34,94,Loamy,86,59,48,2287,4.95
Punjab,Rice,2024,697,28,53,Red,44,30,51,759,3.31
Punjab,Wheat,2015,1057,28,90,Laterite,48,42,47,710,4.05
Punjab,Wheat,2016,1729,35,94,Loamy,52,33,33,2716,4.49
Punjab,Wheat,2017,557,21,37,Alluvial,52,21,58,4450,2.38
Punjab,Wheat,2018,1166,29,88,Red,62,26,34,1760,3.54
Punjab,Wheat,2019,1760,23,93,Laterite,55,45,60,2927,5.16
Punjab,Wheat,2020,1422,32,81,Red,72,43,26,3737,4.35
Punjab,Wheat,2021,1600,34,45,Loamy,57,36,23,3552,4.77
Punjab,Wheat,2022,1493,35,71,Alluvial,100,39,41,1905,4.71
Punjab,Wheat,2023,1375,24,68,Red,76,33,44,1360,4.22
Punjab,Wheat,2024,689,23,76,Red,49,53,36,1668,3.39
Punjab,Maize,2015,459,29,74,Black,70,39,36,4872,2.72
Punjab,Maize,2016,680,35,34,Alluvial,94,21,57,3585,3.55
Punjab,Maize,2017,1593,24,68,Laterite,72,43,54,3033,4.36
Punjab,Maize,2018,1112,15,87,Clay,100,47,56,1132,4.22
Punjab,Maize,2019,1813,25,32,Laterite,59,29,42,2224,5.29
Punjab,Maize,2020,343,17,39,Red,41,24,59,702,2.07
Punjab,Maize,2021,1984,26,60,Sandy,69,34,60,4715,5.13
Punjab,Maize,2022,476,28,80,Alluvial,70,29,56,3864,3.0
Punjab,Maize,2023,1775,16,38,Laterite,53,49,60,3482,5.06
Punjab,Maize,2024,494,27,91,Black,93,59,42,2487,3.57
Punjab,Barley,2015,1157,28,93,Sandy,74,51,31,1978,3.68
Punjab,Barley,2016,1281,33,43,Alluvial,91,57,54,2503,4.21
Punjab,Barley,2017,767,23,47,Clay,81,33,30,4702,3.05
Punjab,Barley,2018,676,30,51,Black,44,31,23,3683,3.34
Punjab,Barley,2019,640,35,67,Laterite,75,46,27,1393,3.5
Punjab,Barley,2020,1639,26,61,Alluvial,74,25,35,4596,4.94
Punjab,Barley,2021,1203,26,64,Alluvial,71,23,50,511,4.03
Punjab,Barley,2022,1223,22,80,Red,57,27,39,3416,4.09
Punjab,Barley,2023,1674,28,64,Red,69,34,56,1340,4.58
Punjab,Barley,2024,1398,27,51,Sandy,61,57,31,3728,3.89
Punjab,Millets,2015,475,26,92,Clay,63,26,55,1388,2.7
Punjab,Millets,2016,1723,29,31,Sandy,56,28,26,2576,4.59
Punjab,Millets,2017,1833,34,69,Laterite,62,51,41,818,5.17
Punjab,Millets,2018,334,25,62,Alluvial,84,36,24,1932,2.8
Punjab,Millets,2019,1792,32,46,Red,96,31,35,619,5.41
Punjab,Millets,2020,1027,32,93,Clay,42,24,58,1984,4.05
Punjab,Millets,2021,702,19,95,Alluvial,47,43,47,2344,2.97
Punjab,Millets,2022,1525,15,81,Laterite,45,50,48,2672,3.93
Punjab,Millets,2023,828,32,44,Laterite,87,34,21,2290,3.92
Punjab,Millets,2024,1096,17,74,Sandy,82,52,32,1675,3.67
Punjab,Cotton,2015,962,15,86,Black,49,29,43,2579,3.9
Punjab,Cotton,2016,939,26,94,Red,63,42,55,1600,3.82
Punjab,Cotton,2017,1489,22,45,Loamy,82,28,47,1515,4.52
Punjab,Cotton,2018,1519,25,51,Alluvial,90,49,23,1832,4.59
Punjab,Cotton,2019,859,35,53,Loamy,95,59,25,4559,3.48
Punjab,Cotton,2020,884,17,65,Alluvial,92,43,46,3604,3.67
Punjab,Cotton,2021,710,23,49,Sandy,74,35,21,1826,2.98
Punjab,Cotton,2022,1067,15,36,Black,73,24,49,3968,3.76
Punjab,Cotton,2023,507,32,61,Sandy,44,59,49,1010,3.03
Punjab,Cotton,2024,691,31,92,Loamy,59,56,42,1253,2.87
Punjab,Sugarcane,2015,1426,24,31,Black,45,41,37,1553,4.2
Punjab,Sugarcane,2016,1683,27,32,Sandy,60,42,51,2502,5.14
Punjab,Sugarcane,2017,750,25,54,Red,96,47,37,834,3.23
Punjab,Sugarcane,2018,754,34,47,Clay,61,28,26,2650,3.55
Punjab,Sugarcane,2019,1489,32,80,Clay,99,39,55,3113,4.85
Punjab,Sugarcane,2020,1602,24,77,Black,99,27,22,4518,4.8
Punjab,Sugarcane,2021,1790,28,90,Sandy,41,50,32,3552,4.7
Punjab,Sugarcane,2022,730,21,89,Red,47,41,23,3934,3.58
Punjab,Sugarcane,2023,787,19,66,Loamy,93,27,49,2358,3.12
Punjab,Sugarcane,2024,573,35,61,Sandy,59,28,40,626,2.85
Punjab,Pulses,2015,655,33,35,Sandy,96,46,35,4722,3.7
Punjab,Pulses,2016,372,31,32,Black,50,43,20,4107,2.49
Punjab,Pulses,2017,766,17,93,Loamy,72,46,23,2116,3.76
Punjab,Pulses,2018,1974,22,82,Laterite,87,24,41,4182,5.67
Punjab,Pulses,2019,718,22,42,Black,64,26,33,3052,3.56
Punjab,Pulses,2020,1067,23,80,Alluvial,44,21,42,4247,3.15
Punjab,Pulses,2021,1563,35,88,Clay,82,27,22,3193,4.86
Punjab,Pulses,2022,1357,29,37,Red,50,40,31,2847,4.16
Punjab,Pulses,2023,874,28,83,Alluvial,84,27,40,4329,3.52
Punjab,Pulses,2024,1937,35,47,Loamy,51,20,47,1754,4.87
Punjab,Groundnut,2015,827,27,46,Alluvial,50,24,24,578,3.73
Punjab,Groundnut,2016,1569,26,75,Red,62,34,42,4558,4.52
Punjab,Groundnut,2017,627,26,37,Laterite,95,28,44,2002,3.45
Punjab,Groundnut,2018,896,33,54,Alluvial,62,41,34,1763,3.37
Punjab,Groundnut,2019,860,15,36,Red,52,35,51,3945,2.88
Punjab,Groundnut,2020,1108,30,68,Sandy,77,45,58,1973,3.76
Punjab,Groundnut,2021,1936,31,34,Alluvial,41,38,55,936,5.22
Punjab,Groundnut,2022,585,35,76,Laterite,43,60,24,2909,2.73
Punjab,Groundnut,2023,384,15,80,Laterite,58,45,45,1069,2.6
Punjab,Groundnut,2024,1716,21,43,Loamy,76,57,45,1864,5.05
Punjab,Soybean,2015,1209,15,62,Clay,42,21,44,4550,3.88
Punjab,Soybean,2016,516,30,39,Red,60,45,56,1731,2.77
Punjab,Soybean,2017,1233,15,47,Sandy,65,33,42,3820,3.9
Punjab,Soybean,2018,689,23,31,Laterite,100,54,29,1096,3.05
Punjab,Soybean,2019,1333,17,39,Laterite,62,45,49,762,4.52
Punjab,Soybean,2020,365,29,77,Sandy,42,45,52,2731,2.93
Punjab,Soybean,2021,905,23,38,Laterite,69,36,31,4095,4.03
Punjab,Soybean,2022,801,29,89,Sandy,78,38,24,4117,3.38
Punjab,Soybean,2023,1882,30,53,Laterite,60,40,58,1607,5.55
Punjab,Soybean,2024,1256,33,58,Sandy,55,55,44,4392,4.46
Punjab,Tea,2015,649,31,44,Alluvial,55,23,52,4062,3.09
Punjab,Tea,2016,720,35,35,Sandy,47,29,33,2006,3.56
Punjab,Tea,2017,853,24,50,Clay,88,26,46,4030,3.49
Punjab,Tea,2018,695,32,30,Red,41,41,55,1295,3.2
Punjab,Tea,2019,1977,33,31,Laterite,81,37,60,2866,5.68
Punjab,Tea,2020,404,35,87,Loamy,67,58,20,4465,2.42
Punjab,Tea,2021,1665,27,93,Red,98,53,60,1547,5.07
Punjab,Tea,2022,1141,18,60,Sandy,97,60,44,4617,4.36
Punjab,Tea,2023,1244,34,70,Loamy,57,58,50,613,3.99
Punjab,Tea,2024,1635,23,94,Alluvial,75,52,38,3383,4.6
Punjab,Coffee,2015,1044,29,40,Loamy,55,37,21,911,4.01
Punjab,Coffee,2016,539,17,66,Clay,74,25,30,727,3.5
Punjab,Coffee,2017,794,21,84,Red,86,58,21,2515,3.83
Punjab,Coffee,2018,1743,21,31,Sandy,63,40,36,726,4.62
Punjab,Coffee,2019,1898,28,48,Black,99,50,28,3355,5.36
Punjab,Coffee,2020,476,18,84,Clay,92,50,39,4757,3.52
Punjab,Coffee,2021,1913,30,38,Red,67,27,59,3260,5.03
Punjab,Coffee,2022,1926,32,80,Clay,71,45,23,4018,5.77
Punjab,Coffee,2023,876,19,30,Red,71,55,38,3005,3.42
Punjab,Coffee,2024,1872,33,80,Sandy,66,50,52,628,4.92
Rajasthan,Rice,2015,1979,23,82,Black,63,31,41,3809,5.74
Rajasthan,Rice,2016,619,31,39,Red,72,34,28,1902,3.3
Rajasthan,Rice,2017,1938,34,30,Red,86,35,28,4245,5.86
Rajasthan,Rice,2018,706,27,30,Clay,44,25,24,3507,3.45
Rajasthan,Rice,2019,1353,16,81,Red,55,58,20,4562,3.75
Rajasthan,Rice,2020,1084,25,59,Loamy,74,31,39,3154,3.82
Rajasthan,Rice,2021,1565,21,73,Sandy,79,25,56,4157,4.52
Rajasthan,Rice,2022,1093,34,72,Sandy,71,22,31,4147,3.64
Rajasthan,Rice,2023,766,21,94,Alluvial,60,23,38,1758,2.81
Rajasthan,Rice,2024,1613,23,39,Clay,45,52,22,4399,4.2
Rajasthan,Wheat,2015,444,34,50,Clay,54,54,27,4192,3.04
Rajasthan,Wheat,2016,1147,24,70,Loamy,49,45,33,1728,3.57
Rajasthan,Wheat,2017,827,28,49,Sandy,57,38,40,1945,3.76
Rajasthan,Wheat,2018,389,18,31,Black,96,52,37,1594,3.15
Rajasthan,Wheat,2019,1044,18,71,Laterite,86,37,29,1980,3.91
Rajasthan,Wheat,2020,1966,17,85,Laterite,70,33,55,501,5.5
Rajasthan,Wheat,2021,492,17,69,Loamy,67,35,41,1670,2.84
Rajasthan,Wheat,2022,638,33,50,Alluvial,65,22,45,3030,3.55
Rajasthan,Wheat,2023,537,24,84,Alluvial,93,45,58,2174,3.28
Rajasthan,Wheat,2024,1512,27,82,Alluvial,58,59,36,1162,4.62
Rajasthan,Maize,2015,322,27,79,Loamy,60,57,49,3118,3.01
Rajasthan,Maize,2016,926,20,32,Loamy,66,36,35,4655,3.25
Rajasthan,Maize,2017,1341,30,67,Sandy,97,44,30,4391,4.06
